post_id,stratum,text,label_gemini,label_cursor,rationale_gemini,rationale_cursor,hate_involved
2075072861727764772,p_offensive_top,@MoraraKebaso Ile ujinga imejaa hii Kenya.. even without any corruption allegations your matiangi will see votes of presidency on viusasa. He can be part of the team but running only doesn't make him less responsible for many of the things in jubilee kleptocracy,neither,offensive,Political criticism concerning 'corruption allegations' and 'jubilee kleptocracy' without abusive slurs or hate.,"Crude political criticism: 'Ile ujinga imejaa hii Kenya', directed at government and Matiangi personally.",False
2074500853348663598,p_offensive_top,@_James041 Kasongo the killa of gen zs has now resorted to unliving our mothers……she must have obstructed the illegal acquisition of Karura and Thogoto forests😭😭..may her soul rest in eternal peace,neither,offensive,"Harsh political accusation of violence against an individual ('killa of gen zs'), not group-based hate.",'Kasongo the killa' - nickname/insult for politician over alleged violence.,False
2072423627262410848,p_offensive_top,Murkomen you'll leave a legacy of curtailing Article 38 of the CoK. That is not in dispute! Just leave the opposition to be jameni. We can now confirm that whatever Cherargei said about you is true. You are very incompetent Hon Cherargei's Librarian. Goons ndio wamekushikilia hii town.,neither,offensive,"Political criticism of a politician ('incompetent', 'goons ndio wamekushikilia hii town') using ordinary slang without group-based hatred.","Personal abuse directed at Murkomen: 'You are very incompetent', 'Goons' used as ordinary slang for hired thugs.",False
2074833531436515360,p_offensive_top,"Murkomen, you are the most useless security minister our motherland Kenya has ever had! Your daily obsession with RiggyG shows how scared your master Ruto is, ....the countdown to Exit Ikulu #RutoMustGo is on! Nobody and nothing whatsoever can stop the WANTAM tide. Kenya shall not descend to Ruto's militia mayhem. Rigathi Gachagua is not your rival; patriotic Kenyans are! Kwendeni! enyi wakora wezi wauaji matapeli waongo. Your plot to isolate the Mt.Kenya community flopped. Your scarecrow on Wamùnyoro spirit won't do. Bure kabisa! #TumainiLiko #FagiaWakoraWote #TuokoeKenya #RutoMustGo",offensive,neither,"Abusive language ('wakora wezi wauaji matapeli waongo') directed at politicians as individuals, not as an ethnic group.",Political criticism defending Mt.Kenya community against isolation: 'Your plot to isolate the Mt.Kenya community flopped'.,False
2075808142613520797,p_offensive_top,@Maryian96 Wewe ni mole no one should take you serious on matters #Wantam #SisiNdioSifuna,neither,offensive,Ordinary political accusation ('wewe ni mole') with no abusive language.,"'mole' - generic insult, no protected characteristic.",False
2075274675261685978,p_offensive_top,@thekenyatimes You are thinking like a child no wonder if we do research wewe ni mbogi tutam,neither,offensive,"'thinking like a child' - very mild insult, mostly ordinary disagreement/banter.","'thinking like a child', 'wewe ni mbogi tutam' - personal insults.",False
2070908403535212635,p_offensive_top,Sifuna bado amejificha Wamunyoro. Somebody tell him maandamano imeisha atoke sasa ama bado anaoshea Doro utensils?,neither,offensive,"Ordinary political banter and mockery ('amejificha', 'anaoshea utensils') with no abuse or hate.","'amejificha Wamunyoro' 'anaoshea Doro utensils' - mockery of Sifuna's political alliance, ethnic reference but target is individual politician.",False
2073898693556679113,p_offensive_top,"@abbiezuena Sifuna is a loud &amp; big mouth chap with no agenda. He’s clueless about governance that’s why his agenda is hate, hatred and hate speech. The guy thinks by the help of his heart and not his head 😂",neither,offensive,"'loud & big mouth chap', 'clueless about governance' - routine political criticism and mild banter.","'loud & big mouth chap', 'clueless', 'thinks by the help of his heart and not his head' - personal criticism of Sifuna.",False
2074513317683413150,p_offensive_top,"RT @Lightcasttvke: ""Murkomen is a failure, his work is to attend funerals to attack some of us."" ~ Cherargei roasts Murkomen",neither,offensive,Quoting another politician's political criticism ('failure').,'Murkomen is a failure' - personal criticism from Cherargei.,False
2074272314670129617,p_offensive_top,@C_NyaKundiH Kasongo is clutching at straws he will try anything his wicked heartlessness can imagine,neither,offensive,'wicked heartlessness' is harsh but ordinary political criticism.,'Kasongo' with 'wicked heartlessness' - personal attack on Ruto.,False
2077157699158982677,p_offensive_top,@AbdulahiAdan10 He's a goon per excellence. Rudisha ujumbe! #RutoMustGo,neither,offensive,"Uses the term 'goon' to attack an individual's political behavior, not an ethnic group.","'goon' applied to individual, personal insult not ethnic.",False
2077616539436548343,p_offensive_top,RT @RidgeGalana: @Naomikibandi It's the only language kasongo understands. He's a coward by the way! Self defense is the way to go including against rogue police.,neither,offensive,"'He's a coward' is mild political criticism, and 'self defense' is not an unprovoked call to group violence.","'kasongo', 'He's a coward' - personal insults against Ruto.",False
2074541740334178509,p_hate_top,"@gpdkaluma We shida ikibweka kama ujinga ni hii ya ukabila.kiti inarudi mt kenya 2032.then 2042 riftvalley.look what ruto is doing in ol kalao,than can not happen in Luo nyanza. Mnabebwa ufala ,mtagundua kama mumechelewa.",neither,offensive,"Ordinary political analysis about the presidency rotating between regions and resource allocation, with no ethnic contempt.",'Mnabebwa ufala' - generic insult about foolishness aimed at political opponents.,False
2076276093871669596,p_offensive_top,@MoraraKebaso For a moment I thought you had something in you after the tuambiane ukweli speech you did about tribalism na mwizi wetu only for you to run back to defend Matiangi. What an hypocrite you are Morara Kebaso. Yoy have now lost alot of credibility trying to sanitize him,neither,offensive,"Robust political criticism calling a figure a 'hypocrite', which is standard political attack.",'What an hypocrite you are' - personal criticism of Morara Kebaso's credibility.,False
2073534940684169267,p_offensive_top,@StandardKenya 🦨 John Mbadi was given a tribalism script by the mater tribalist William Ruto and he is following it like the pathetic lackey he is. FOM NI WANTAM HALAFU PRISON TAM‼️ #RutoMustGoNow #WANTAM #GhostRuto,offensive,neither,Personal abuse calling a politician a 'pathetic lackey'.,'the mater tribalist William Ruto' - political criticism of individual politician's behavior.,False
2073911045773488390,nli_tail,RT @KipsambuT: Murkomen anataka kuwa kingpin wa Rift valley na akiongea kikale hapo Eldoret watu watahitaji translator waelewe 'birya' na 'Airnekeny' ni nini.,neither,offensive,"Banter mocking a politician's local language skills, no contempt for the language itself.","Mockery of Murkomen's Kalenjin language proficiency, offensive personal attack rather than community-wide contempt.",False
2074812969435676994,p_offensive_top,@ntvkenya A crook president copy pasting the failed Sri Lanka model to enrich himself and his tribal thugs. Sri Lanka went bankrupt after 5 yrs. Kasongo should be jailed in Kamiti !,neither,offensive,"Criticizes a 'crook president' and his 'tribal thugs' (cronies), which constitutes political criticism rather than an attack on an entire ethnic group.","'crook president' and 'tribal thugs' targets the president and his political cronies, not an ethnic community as a whole.",False
2072004802599432397,p_offensive_top,"@WilliamsRuto The Senior Thief &amp; his hired online Mujahideens won't allow us rest on these streets just bcoz Ruto opened a 250 Meter overpass. Kibaki built Thika superhighway quietly. No drama. U made billions frm cement &amp; steel sale. Ma fren, you are going home in August 2027",neither,offensive,Strong political criticism comparing politicians' track records and referring to the president as 'The Senior Thief'.,'Senior Thief' and 'Mujahideens' - personal insults targeting individual and his supporters.,False
2075163246839971957,p_offensive_top,Kasongo's love for fellow criminals is legendary! #RutoMustGo,neither,offensive,"Criticizes a politician by associating him with 'fellow criminals', which is robust political speech targeting leadership.","'criminals' - personal attack on individual politician, not group-based.",False
2078565934797660501,p_offensive_top,"I hope ruto is on this tl and sees it has been set in stone yeye ni WANTAM!!! Na kukienda vizuri hata anaeza kosa kumaliza term yake,, rubbish!",neither,offensive,"Harsh political criticism of the president ending in 'rubbish!', without crossing into group-based hate.",'WANTAM' and 'rubbish' - personal insults targeting Ruto as individual.,False
2074948713617686996,p_offensive_top,"@WilliamsRuto You are a known public land grabber e.g Weston Hotel grabbed from KCAA. How then can you spearhead the creation of a public wealth fund? Its akin to a case of goats being arbitrated by a hyena. Kasongo is a thief of public resources, kizungu mingi wacha.",neither,offensive,Robust political criticism accusing a politician of corruption ('thief of public resources').,'Kasongo is a thief of public resources' - calling named politician a thief.,False
2075530746257707259,p_offensive_top,"@gpdkaluma Your foolishness won't sell, incompetent kasongo must go",offensive,neither,Personal attack on a politician's competence and intelligence ('foolishness').,'incompetent kasongo must go' - political criticism calling for removal.,False
2075524918028980440,p_offensive_top,"@Kenyans @MugureNderitu Before Monday, William Ruto will be flying out of the country. Wicknel Chivayo delivers gold and other minerals, and the Mafia from Sugoi flies them outside Africa to the colonizers. Mark this post. These are two thugs being used to swindle Africa",neither,offensive,"Harsh political criticism accusing leaders of corruption ('thugs', 'Mafia'), with no group-based hate.",'These are two thugs being used to swindle Africa' - calling named politicians thugs.,False
2071436890075447369,p_offensive_top,"Wetangula hana Msimammo kabisa,Akili imechoka Tunataka Aende Retirement.",offensive,neither,Personal attack on a politician claiming their brain is tired ('Akili imechoka').,'Akili imechoka Tunataka Aende Retirement' - political criticism of Wetangula as individual.,False
2076686577678332088,p_offensive_top,"@ntvkenya @IEBCKenya you are no longer independent anymore, nyinyi ni ma goons za Kasongo",neither,offensive,"Institutional criticism calling the electoral body the president's 'goons', not group-based hate.",'nyinyi ni ma goons za Kasongo' - calling institution goons of a politician.,False
2075160604138991941,p_offensive_top,@ericomondi_ Wewe ndio goon mkubwa unafunga barabara Bila notice ya maandamano according to law kijana ya Ruto nayeye ajui kuficha white 😂,neither,offensive,"Accuses an individual of being a 'goon mkubwa', acting as political criticism rather than a group attack.","'goon mkubwa' - calling individual a goon, personal insult.",False
2077916508353597829,p_offensive_top,"@Josh001J Ruto useless online goons advising Sifuna 😂😂, pain everywhere",neither,offensive,'useless online goons' - ordinary political banter and criticism of online supporters.,"'Ruto useless online goons' - insult of political supporters, not ethnic.",False
2077068554038362282,p_offensive_top,@Naomikibandi It's the only language kasongo understands. He's a coward by the way! Self defense is the way to go including against rogue police.,neither,offensive,Political criticism of a leader ('coward') and a statement on self-defense against rogue police; no group-based hate.,'He's a coward' - personal insult of individual politician.,False
2070032276545585516,p_offensive_top,"@WilliamsRuto WIILLIAM RUTO, YOU ARE A CONMAN. YOU ARE A THIEF. YOU ARE CORRUPT &amp; EVERYONE KNOWS YOU ARE INCOMPETENT &amp; CLUELESS. YOU HAVE NO MORAL AUTHORITY TO LECTURE ANYONE ON ANYTHING. WE WILL ARREST &amp; PROSECUTE YOU IN 2027. ONE TERM PRESIDENT.",neither,offensive,Harsh political criticism calling a politician a 'conman' and 'thief' without accompanying vulgarity.,"'CONMAN, THIEF, CORRUPT, INCOMPETENT' - personal attacks on Ruto individually with electoral remedy.",False
2075123581617340687,nli_tail,"@Goddie_Ke First female president,my foot 😀😀. But any with the current voter can happen since the same voter elected kasongo as god fearing thief, our thief.",neither,offensive,Ordinary political commentary and criticism of voters.,"'kasongo as god fearing thief, our thief' - personal insult of named politician.",False
2073858261955264562,nli_tail,@Kibet_bull Idiots don't understand this..... Ruto is building an empire where he will retire after death. In 2027 it will be Kenyans vs A regime that is ready to rape the constitution,neither,offensive,"Harsh political criticism against a regime, using strong metaphors but no group-based targeting.",'Idiots don't understand' and 'rape the constitution' - crude personal abuse.,False
2074884715329257489,p_offensive_top,RT @1twotri: @Retweet_tablike toothless dogs barking. what has madvd n wetangula done for decades they've been in politics,neither,offensive,"Uses the metaphor 'toothless dogs barking' to critique the political effectiveness of specific politicians, which is political commentary.",'toothless dogs barking' - personal insult to individual politicians.,False
2078066505778897183,p_offensive_top,Kalonzo is a coward who has done nothing tangible in 50 years in politics. Sahii ameenda recess juu gachagua hayuko. Matiangi is good under someone and he has proven to disregard court orders. Sifuna is the only one we can trust to bring us back to constitutional way of doing things. Wild thought.,neither,offensive,Robust political criticism of various leaders' performance and reliability.,"'Kalonzo is a coward' - personal attacks on named politicians as individuals, not their communities.",False
2073820936311324812,p_offensive_top,"Sifuna is a ballon, a big-mouth paper tiger with no political base, not even at home in Bungoma. He is headed straight into political oblivion as a wantam senator unless he returns to the ODM Party",neither,offensive,Harsh political criticism and mild insults ('big-mouth paper tiger') aimed at a politician's career.,"'Sifuna is a ballon, a big-mouth paper tiger' - abusive personal attack on named politician.",False
2076088836715851785,p_offensive_top,@HisFausTiN @FauzKhalid Ruto psychophants hawafikirii kitu ingine ispokuwa kasongo,neither,offensive,Ordinary political banter directed at political supporters.,"'Ruto psychophants hawafikirii' - insulting Ruto's supporters as individuals, not ethnic group.",False
2074473294028267770,p_offensive_top,"@Georgeruto001 Kiruga Thuku wewe tengeneza barabara ya kuenda chinga kwanza. The place looks a mess. I bet ata mahindi inaweza mea in the middle of the road. Look at you!!Shameless. You made an oath, keep it kwanza hii ingine tupatane 2027.",neither,offensive,Harsh political criticism of a politician regarding road infrastructure; 'shameless' is mild and does not cross into abusive.,"'wewe tengeneza barabara' - personal criticism of named politician Kiruga Thuku, not ethnic.",False
2074355914732150817,p_offensive_top,@gabrieloguda Nifunze kususpend akili jomba.,neither,offensive,'Nifunze kususpend akili jomba' - ordinary sarcastic banter.,'suspend akili jomba' - insulting jab aimed at individual.,False
2073392208896577544,p_offensive_top,"""Ichung'wa is a fool, I want to thank God, Ruto alituonyesha makucha yake mapema."" ~ Gachagua",neither,offensive,Quoting another politician's insult: 'Ichung'wa is a fool'.,'Ichung'wa is a fool' - personal insult aimed at individual politician.,False
2073744413067530337,p_offensive_top,@ntvkenya Mr. Ruaraka land thief Ibu Matiangi sold a govt land. He belongs to Kamiti prison.,neither,offensive,Harsh but standard political corruption accusation: 'Ruaraka land thief'.,'Ruaraka land thief' - personal attack on Matiangi as individual.,False
2077040911825949076,p_offensive_top,"""Nko na 100k ya kupatia mtu mwenye ako na picha ya kasongo akiwa ameshika kuku akiuza, kasongo ni mwizi mkubwa sana"" ~Kiarie Kenneth, Lari mp aspirant.",neither,offensive,Quoting a political opponent's accusation: 'kasongo ni mwizi mkubwa sana'.,"'kasongo ni mwizi mkubwa sana' - calling Ruto a thief, personal attack.",False
2074121674866278768,p_offensive_top,"Salasya you are a coward, why didn't you contront sifuna and Natembeya in Bumula and yet you were given the mic #SisiNdioSifuna @LindaMwananchi_",neither,offensive,"Calling a politician a 'coward' for not confronting rivals is robust political criticism, not group-based hate.",'Salasya you are a coward' - personal insult at individual politician.,False
2075752226057011616,p_offensive_top,@ledamalekina Wewe nyamaza.... You disgrace my community so just stick to tutam,neither,offensive,"Telling an individual they disgrace their community is personal criticism, not an attack on the community itself.",'Wewe nyamaza... You disgrace' - personal insult to an individual.,False
2075901979767836872,p_offensive_top,"""Police are aware of criminals like Gachagua who are planning violence in Ol Kalou"" ~ The most useless CS in Kenya bwana Kipchumba Murkomen",neither,offensive,"Robust political criticism calling a politician 'the most useless CS', which is not a slur.",'most useless CS' personally attacks Murkomen as individual politician.,False
2074945482380485104,p_offensive_top,@allan_muriuki @kiplimo_Briank @wnyakera @Disembe Kwendeni uko. Itajengwa mpene msipende. Haiwezi kuwa nyinyi pekee ndio werevu hii Kenya na kila mtu mwingine ni mjinga. Na nyinyi ndio mlipigia Ruto kura kwanza alafu sahi mnajifanya werevu hapa,neither,offensive,Ordinary political banter and criticism without group targeting or severe abuse.,'nyinyi pekee ndio werevu... kila mtu mwingine ni mjinga' attacks political opponents for their judgment.,False
2073872953263976827,p_offensive_top,@Kimuzi_ His attack dogs je? Buana ile siku watashuka sijui ni wimbo gani kina Murkomen watakuwa wanaimba. Kiburi iko juu kuliko akili,neither,offensive,"Political metaphor ('attack dogs') and ordinary criticism ('Kiburi iko juu'), no hate or severe abuse.",'attack dogs' and 'Kiburi iko juu kuliko akili' insult Murkomen and associates personally.,False
2077063439197876349,p_offensive_top,"@Belive_Kinuthia You have agreed to sell your soul to the Devil for monthly stipends, you can even sell your community to please Kasongo.Our people have declared to Hell with slavery o wheelbarrow mentality.Wantam is Real. DCP party will Win with a landslide in Olkalau by-election. #RutoMustGo",neither,offensive,Harsh political rhetoric ('sell your soul to the Devil') without group-based hate or explicit vulgarity.,"Accuses individual of 'selling your community' - attacks the person's actions, not the community itself.",False
2073783605529043051,p_offensive_top,@_fels1 We already donated wetangula to the nation. Can't you see how he is roaming the country like.a headless chicken,neither,offensive,"Criticism and ridicule of an individual politician ('headless chicken'), not directed at a group.","'headless chicken' insults Wetangula as individual politician, no ethnic dimension.",False
2073976719090856362,p_offensive_top,@NjiruAdv gachagua talks and behaves like a goon,neither,offensive,Criticism of a named politician's behavior using a glossary term ('goon') in a non-hateful way.,'gachagua talks and behaves like a goon' - personal criticism of named politician.,False
2074564263314649479,p_offensive_top,@_KithureKindiki Idiots.Looters.Killers.Liars in suits and ties. #StopAbductions. WANTAM DIARRHOEA MANENOS. SUGOI MASSIVE.,neither,offensive,Harsh generic criticism and insults aimed at the government/politicians as a group ('Liars in suits and ties').,'Idiots.Looters.Killers.Liars in suits and ties' - generic abusive insults at government officials.,False
2074579942969372679,p_offensive_top,@SirAlexas Watu wajinga kabisa. Now priming themselves to vote for Matiangi...Smh...,neither,offensive,Mild political criticism and frustration directed at voters generally ('Watu wajinga kabisa').,'Watu wajinga kabisa' - calling people stupid for their political choice.,False
2074075547458756989,p_offensive_top,Ruaraka Land saga: Fred Matiang’i stole Ksh.1.5 billion of public funds in purported compensation for public land! Arrest and prosecute crooked Matiangi and Swazuri!,neither,offensive,"Accusing leaders of corruption ('stole Ksh.1.5 billion') and demanding prosecution is robust political accountability, not offensive abuse.",Accusation against named individuals: 'crooked Matiangi and Swazuri'.,False
2075491384035848383,p_offensive_top,Gachagua puppet!,neither,offensive,Ordinary political insult targeting an individual: 'puppet'.,Personal insult directed at individual: 'Gachagua puppet'.,False
2077813184321233095,p_offensive_top,@_KithureKindiki SOPRANO YOU'RE NOTHING. WEWE KWISHA. YOU'RE POLITICAL FUNERAL HAPPENED IN OL KALOU,neither,offensive,"Talk of a 'POLITICAL FUNERAL' is standard hyperbolic political rhetoric, not a threat of violence or offensive abuse.",Abusive language at Kindiki: 'SOPRANO YOU'RE NOTHING. WEWE KWISHA.',False
2074421403172966755,p_offensive_top,"@KenyanSays This mpig should know that power belongs to the people, what he's exercising is donated not absolute but donated power. So stop showing your employers(voters) the middle finger. You're drunk with power, The voters of alego usonga will revisit your statement in 2027.",offensive,neither,"Abusive attack on politicians ('mpig') as individuals, no group-based hate.",Political criticism of named MP's behavior: 'power belongs to the people' - democratic accountability rhetoric.,False
2074935175117504552,p_offensive_top,@mcpipita @mcpipita Red Hand is asking “how are we supposed to keep the President in check?” 1. When we had a chance to do so kwa Space ya Osama we focused on him “betraying us” and saying “fuck you Murkomen” Uwongo ama ukweli?,neither,offensive,Contains profanity ('fuck you') but only in the context of quoting a past political event.,Quoted profanity in political discussion: 'fuck you Murkomen'.,False
2077905250745241748,p_offensive_top,RT @NimuKiarie: I’ve never seen an IEBC chairperson as clueless as this one. He’s being controlled from State House like a lab rat. I don’t know what will happen in 2027. May God help us.,neither,offensive,"Harsh political criticism of an official's independence, calling them 'clueless' and a 'lab rat'.",Personal attack on IEBC chairperson: 'as clueless as this one' and 'like a lab rat'.,False
2074616969287082480,p_offensive_top,Asante brother una akili kama mchwa! 👊🏽🔥 Ushindi wetu wapenda haki ni mkubwa sana na nchi haitatulia hadi HAKI IPATIKANE! Maandamano tutaanza mapema siku za kazi kila wakati - tuone kama wana uwezo kukimbizana na raia kila siku! Shida ya mafedhuli ni kwamba sharti la #KatibaMpya na Tume Huru ni kwanza kumwachia Liasu na #SamiaMustGo,offensive,neither,Personal insult 'akili kama mchwa' (brains like a termite) directed at an individual.,Political discussion about protests and constitutional demands: 'Maandamano tutaanza mapema'.,False
2078822687195967782,p_offensive_top,"@ntvkenya @KindikiKithure before your boss the tyrant in chief @WilliamsRuto ABDUCTS ME let me just inform you this is where you days of political appointments ends. P.S Learn to speak with some semblance of BASS, #RutoMustGo",offensive,neither,Abusive attack on a politician calling them 'tyrant in chief'.,Harsh political criticism of Ruto as 'tyrant in chief' with warning about abduction.,False
2074169289301463184,p_offensive_top,"@WilliamsRuto We literally have to tell you your work, what an incompetent vacuous regime!!",neither,offensive,"Strong political criticism of the regime ('incompetent vacuous regime'), lacking profanity or hate.",'incompetent vacuous regime' - harsh political criticism of government performance.,False
2075286347242233989,p_offensive_top,"@Wambuib4sky Huyu hatuna kazi yake, since she moved to broad-based thieves tulimalizana na yeye",neither,offensive,"Political criticism labeling the government as thieves ('broad-based thieves'), no ethnic target.","'broad-based thieves' - calling government coalition thieves, political criticism not group-based.",False
2074901134565683508,p_offensive_top,Murkomen is proving his foolishness and inability to manage the Internal Security docket everytime he opens his mouth on matters Gachagua.,neither,offensive,Harsh but ordinary political criticism of a cabinet secretary's competence ('foolishness').,'Murkomen is proving his foolishness' - personal attack on named CS's competence.,False
2077535285525786632,p_offensive_top,"RT @KawilaEllen: No,this cant happen again...buana Kipchumba Murkomen his lil blabber Raymond pamoja na CIC,tunajua kichwa ni empty,dont show it publicly🤚🤚🤚",neither,offensive,Mild political insult ('kichwa ni empty') that questions intelligence but reads as standard political mockery.,'tunajua kichwa ni empty' - calling named politicians empty-headed.,False
2078142819101762010,p_offensive_top,"Fuck I’m such an asshole for not thinking abt this sooner- anyone want any souvenirs from Lancaster, Pennsylvania?",offensive,neither,"'Fuck I’m such an asshole' - self-directed profanity, not an attack on anyone, but contains vulgar language.","Self-deprecating comment about Lancaster souvenirs, no attack on anyone.",False
2075155086997655618,p_offensive_top,@Maryian96 You fought tooth and nail to the worse telling Uhuru ni huyo mwizi mnataka alafu sahii mnatupigia hapa kelele na wantam slogan!! NKT!!,neither,offensive,"Political criticism calling out hypocrisy, using the term 'mwizi' (thief) for an individual leader.",'Uhuru ni huyo mwizi' - calling named politician Uhuru a thief.,False
2075195912972849309,p_offensive_top,@Sheryllisa52263 Salasya bado ako na moshi ya omusala kwa chichwa 🤣🤣🤣 macho itafunguka kama Sifuna ako statehouse. #sisindiosifuna,neither,offensive,Banter and mild mockery about an individual politician allegedly smoking weed.,"'bado ako na moshi ya omusala kwa chichwa' - calling Salasya foolish, personal insult.",False
2073486751235178617,p_offensive_top,"I'm wondering if she has kids!II mean when the children of the land of Kenya are being abducted and killed,she is in the streets attacking those who are fighting for Kenya.She must me a selfish mother!!SHAME ON HER!! #WANTAM #SISINDIOSIFUNA",neither,offensive,"Harsh criticism of an individual's actions during protests ('selfish mother!!SHAME ON HER!!'), not hate speech.",'She must me a selfish mother!! SHAME ON HER!!' - personal insult of an individual woman's choices.,False
2074264550560718980,p_offensive_top,"@kipmurkomen @kipmurkomen, thieves are terrorizing the city &amp; slowly turning this Country into a Ghost Town yet wewe hapa all you do is run your mouth &amp; yap all day about Gachagua who is busy doing uniting his People? Who bewitched us as Kenyans for us to have such a hopeless CS aki? 🤷‍♂️ 🤔",neither,offensive,"Harsh political criticism of a cabinet secretary's performance ('hopeless CS'), no protected group targeted.",'all you do is run your mouth & yap all day' - personal abuse of CS Murkomen as an individual.,False
2078066457947034071,p_offensive_top,@makaumutua Imagine this level of thinking advising Raila.. no wonder mzee was always loitering in state house waiting to be made president.. Kosokoso!,neither,offensive,"Ordinary political mockery of a leader and their advisor, no group target.","'loitering', 'Kosokoso' - mildly insulting political criticism of individual.",False
2074340864101368111,p_offensive_top,@WilliamsRuto Crap!!,offensive,neither,Dismissive and vulgar exclamation 'Crap!!'.,Single expletive with no target or attack.,False
2073834018525921690,p_offensive_top,"@HonKangata Hypocrite who campaigned for president Ruto now has hijacked Linda mwanainchi tour, he campaigned against Uhuru Kenyatta in 2022 coz Uhuru supported Baba. Hypocrite now telling Orengo to go and see Wamunyoro. interesting time to leave @edwinsifuna @orengo_james @TheODMparty .",neither,offensive,'Hypocrite who campaigned' - standard political criticism of a politician's record.,'Hypocrite' repeated - personal criticism of Kangata's political actions as individual.,False
2075337343800627477,p_offensive_top,We are witnessing the dwindling of political fortunes of one Edwin Sifuna. Kiburi small small imefanya kichwa ifure. Aya,neither,offensive,Ordinary political commentary on a politician's arrogance ('Kiburi small small imefanya kichwa ifure').,Personal criticism of Sifuna: 'Kiburi small small imefanya kichwa ifure'.,False
2077664823748280578,p_offensive_top,@_KithureKindiki @RodgersKipembe Leo utalia na kunyamba sana🔥 @methumuhia @rigathi @NdindiNyoro,offensive,neither,'utalia na kunyamba sana' - crude and vulgar abuse aimed at politicians.,'Leo utalia na kunyamba' - political taunt directed at named politicians.,False
2074025787875885350,random_control,"Yaani muislamu ukiandamana kesho tareh 7 sijui unapigania dini ipi na ni kwa muongozo gani? 🫴nje, ya jihaad ya kisheria hamna kuipigania dini kwa sampuli yeyote _haya maandamano yenu ya kuipigania demokrasia ambayo ni ukafiri_ni kwenda kufa kifo cha kijinga...na wala hatutokutetea ukivunjwa mguu wala kutolewa meno Ukitoka kwenda kufanys fujo we ni mpumbavu wa mwisho Na ukijificha na ukashajihisha vurugu we ni sawa na ibilisi tu Serikali au mamlaka inayo haki ys kulinda amani na utulivu. KWA HILI SISI WAISLAMU TUNASIMAMA NA TUTASHIRIKIANA NA SERIKALI KULINDA AMANI✊️🇹🇿 SEMA UTAKAVYOSEMA NA TUKANA UPENDAVYO HATUEZI SIMAMA NA MAJAMBAZI NA MAGENGE YA WAHUNI",neither,offensive,"'we ni mpumbavu wa mwisho' - robust criticism of Muslim protesters from a religious perspective, not collective hate against Muslims.","'mpumbavu wa mwisho', 'majambazi', 'magenge ya wahuni' - abuse directed at demonstrators generally, not religious group.",False
2073697796385902810,random_control,"@pksalasya The two moles in kenyas opposition, salasya and matiangi",neither,offensive,'The two moles in kenyas opposition' - ordinary political criticism.,'two moles in kenyas opposition' - calling named individuals traitors.,False
2074814874677334382,random_control,Fake online narratives were quickly crushed by the peaceful realities seen on every street. The citizens chose to guard their workplaces against mindless destruction. Wanaharakati Wameaibishwa #MamlukiWaMabeberu #TumekataaHarakatiZaVurugu.,neither,offensive,Political opinion condemning activism and celebrating peace.,'Wanaharakati Wameaibishwa #MamlukiWaMabeberu' - calling activists 'servants of colonizers' is degrading political insult.,False
2077869843076857922,random_control,"yeah this doesn't show what you think it does. Kids formulate what they will do in their teens around 14 or so years old so jobs that come up when they are 25 aren't something they are interested in or even qualified for because those jobs didn't exist when they were kids and could build a passion and qualification for. the reality is when i was going through school, if i had followed what my dad did, i'd be fucking broke because the reality is they aren't hiring for anyone like that until trump so i would have been out of a job for nearly a decade or been laid off. The reality is though you need to develop and economy that exist for teens as they move into being adults to fill them.",neither,offensive,"A discussion about the economy, jobs, and the American political context.","'i'd be fucking broke' - profanity in economic/political commentary, no ethnic targeting.",False
2074750543885447234,random_control,Wapo wajinga wachache wamekuwa wakikejeli kuwa maandamano hayajafanyika na wanakwenda mbali kwa kutukana. Wananchi wamechagua amani hilo tunapaswa kujipongeza na sio kusifia vitisho kama ndiyo vimezuia. Yaliyotokea huko nyuma tusitamani tena yatokee na tutafute umoja wa kudumu,neither,offensive,"A call for peace and unity condemning past events, using mild political rhetoric ('wajinga wachache').","'wajinga wachache' and 'kutukana' - insulting language aimed at individuals by behavior, not protected characteristic.",False
2075835047223927255,random_control,"Hata kua fala inataka ujanja, yours truly. Not truly yours.",neither,offensive,"General humorous or philosophical statement, no target or abuse.",Personal insult 'kua fala' directed at an individual.,False
2074079159773429810,random_control,Jambazi Must Fall #RutoMustGo #OccupyStateHouse,neither,offensive,"Harsh political criticism calling the president a thug ('Jambazi'), targeting an individual leader rather than a group.",'Jambazi Must Fall' (thief/bandit) - personal insult directed at Ruto as individual.,False
2076682424654639265,random_control,"@FaithOdhiambo8 You're also a criminal protected by the system. If I reported complaint to @LawSocietyofKe, why did Compl Dep block my emails? Who sent assassination threats? Which conflict of interest do you have with Odinga family?? Better the devil you know than the angel you dont #Tutam",neither,offensive,"Harsh political criticism and accusation of criminality directed at an individual, without leveraging a protected characteristic.","'You're also a criminal' - personal attack on individual lawyer, not group-based.",False
2074963415324590446,random_control,Omwansa M Omwansa . Bure kabisa 😂 😂 😂 #JKLive,neither,offensive,"Mild personal insult ('bure kabisa') directed at an individual, bordering on ordinary banter.",'Bure kabisa' (completely useless) - personal insult of individual.,False
